Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year
0 days 01:27:38.039000,LAT,6,0 days 00:01:11.410000,20.0,1.0,,,0 days 00:00:17.623000,0 days 00:00:32.130000,0 days 00:00:21.657000,0 days 01:26:44.257000,0 days 01:27:16.387000,0 days 01:27:38.044000,,224.0,275.0,292.0,False,MEDIUM,20.0,True,Williams,0 days 01:26:26.629000,2021-07-04 13:27:26.641,1,12.0,False,,False,True,2021
0 days 01:28:49.159000,LAT,6,0 days 00:01:11.120000,21.0,1.0,,,0 days 00:00:17.622000,0 days 00:00:31.949000,0 days 00:00:21.549000,0 days 01:27:55.666000,0 days 01:28:27.615000,0 days 01:28:49.164000,296.0,226.0,273.0,290.0,True,MEDIUM,21.0,True,Williams,0 days 01:27:38.039000,2021-07-04 13:28:38.051,1,12.0,False,,False,True,2021
0 days 01:30:00.110000,LAT,6,0 days 00:01:10.951000,22.0,1.0,,,0 days 00:00:17.645000,0 days 00:00:31.773000,0 days 00:00:21.533000,0 days 01:29:06.809000,0 days 01:29:38.582000,0 days 01:30:00.115000,295.0,226.0,275.0,291.0,True,MEDIUM,22.0,True,Williams,0 days 01:28:49.159000,2021-07-04 13:29:49.171,1,12.0,False,,False,True,2021
0 days 01:31:11.008000,LAT,6,0 days 00:01:10.898000,23.0,1.0,,,0 days 00:00:17.601000,0 days 00:00:31.773000,0 days 00:00:21.524000,0 days 01:30:17.716000,0 days 01:30:49.489000,0 days 01:31:11.013000,293.0,226.0,276.0,290.0,True,MEDIUM,23.0,True,Williams,0 days 01:30:00.110000,2021-07-04 13:31:00.122,1,12.0,False,,False,True,2021
0 days 01:32:21.866000,LAT,6,0 days 00:01:10.858000,24.0,1.0,,,0 days 00:00:17.657000,0 days 00:00:31.758000,0 days 00:00:21.443000,0 days 01:31:28.670000,0 days 01:32:00.428000,0 days 01:32:21.871000,,226.0,275.0,289.0,True,MEDIUM,24.0,True,Williams,0 days 01:31:11.008000,2021-07-04 13:32:11.020,1,12.0,False,,False,True,2021
0 days 01:33:33.792000,LAT,6,0 days 00:01:11.926000,25.0,1.0,,,0 days 00:00:17.642000,0 days 00:00:32.722000,0 days 00:00:21.562000,0 days 01:32:39.513000,0 days 01:33:12.235000,0 days 01:33:33.797000,300.0,225.0,276.0,297.0,False,MEDIUM,25.0,True,Williams,0 days 01:32:21.866000,2021-07-04 13:33:21.878,1,13.0,False,,False,True,2021
0 days 01:34:45.028000,LAT,6,0 days 00:01:11.236000,26.0,1.0,,,0 days 00:00:17.630000,0 days 00:00:32.032000,0 days 00:00:21.574000,0 days 01:33:51.427000,0 days 01:34:23.459000,0 days 01:34:45.033000,292.0,223.0,275.0,288.0,False,MEDIUM,26.0,True,Williams,0 days 01:33:33.792000,2021-07-04 13:34:33.804,1,13.0,False,,False,True,2021
0 days 01:35:55.827000,LAT,6,0 days 00:01:10.799000,27.0,1.0,,,0 days 00:00:17.619000,0 days 00:00:31.814000,0 days 00:00:21.366000,0 days 01:35:02.652000,0 days 01:35:34.466000,0 days 01:35:55.832000,294.0,226.0,274.0,290.0,True,MEDIUM,27.0,True,Williams,0 days 01:34:45.028000,2021-07-04 13:35:45.040,1,13.0,False,,False,True,2021
0 days 01:37:06.570000,LAT,6,0 days 00:01:10.743000,28.0,1.0,,,0 days 00:00:17.618000,0 days 00:00:31.584000,0 days 00:00:21.541000,0 days 01:36:13.450000,0 days 01:36:45.034000,0 days 01:37:06.575000,296.0,225.0,274.0,294.0,True,MEDIUM,28.0,True,Williams,0 days 01:35:55.827000,2021-07-04 13:36:55.839,1,13.0,False,,False,True,2021
0 days 01:38:17.572000,LAT,6,0 days 00:01:11.002000,29.0,1.0,,,0 days 00:00:17.648000,0 days 00:00:31.946000,0 days 00:00:21.408000,0 days 01:37:24.223000,0 days 01:37:56.169000,0 days 01:38:17.577000,,225.0,274.0,292.0,False,MEDIUM,29.0,True,Williams,0 days 01:37:06.570000,2021-07-04 13:38:06.582,1,13.0,False,,False,True,2021
0 days 01:39:28.573000,LAT,6,0 days 00:01:11.001000,30.0,1.0,,,0 days 00:00:17.585000,0 days 00:00:31.912000,0 days 00:00:21.504000,0 days 01:38:35.162000,0 days 01:39:07.074000,0 days 01:39:28.578000,295.0,224.0,274.0,291.0,False,MEDIUM,30.0,True,Williams,0 days 01:38:17.572000,2021-07-04 13:39:17.584,1,13.0,False,,False,True,2021
0 days 01:40:39.443000,LAT,6,0 days 00:01:10.870000,31.0,1.0,,,0 days 00:00:17.627000,0 days 00:00:31.793000,0 days 00:00:21.450000,0 days 01:39:46.205000,0 days 01:40:17.998000,0 days 01:40:39.448000,,225.0,274.0,290.0,False,MEDIUM,31.0,True,Williams,0 days 01:39:28.573000,2021-07-04 13:40:28.585,1,12.0,False,,False,True,2021
0 days 01:41:50.057000,LAT,6,0 days 00:01:10.614000,32.0,1.0,,,0 days 00:00:17.620000,0 days 00:00:31.683000,0 days 00:00:21.311000,0 days 01:40:57.068000,0 days 01:41:28.751000,0 days 01:41:50.062000,294.0,228.0,275.0,293.0,True,MEDIUM,32.0,True,Williams,0 days 01:40:39.443000,2021-07-04 13:41:39.455,1,12.0,False,,False,True,2021
0 days 01:43:05.326000,LAT,6,0 days 00:01:15.269000,33.0,1.0,,0 days 01:43:02.401000,0 days 00:00:17.610000,0 days 00:00:32.740000,0 days 00:00:24.919000,0 days 01:42:07.672000,0 days 01:42:40.412000,0 days 01:43:05.331000,305.0,225.0,,302.0,False,MEDIUM,33.0,True,Williams,0 days 01:41:50.057000,2021-07-04 13:42:50.069,1,14.0,False,,False,False,2021
0 days 01:44:31.999000,LAT,6,0 days 00:01:26.673000,34.0,2.0,0 days 01:43:23.231000,,0 days 00:00:34.014000,0 days 00:00:31.384000,0 days 00:00:21.275000,0 days 01:43:39.345000,0 days 01:44:10.729000,0 days 01:44:32.004000,302.0,227.0,275.0,292.0,False,HARD,1.0,True,Williams,0 days 01:43:05.326000,2021-07-04 13:44:05.338,1,17.0,False,,False,False,2021
0 days 01:45:41.836000,LAT,6,0 days 00:01:09.837000,35.0,2.0,,,0 days 00:00:17.484000,0 days 00:00:31.125000,0 days 00:00:21.228000,0 days 01:44:49.488000,0 days 01:45:20.613000,0 days 01:45:41.841000,295.0,229.0,277.0,291.0,True,HARD,2.0,True,Williams,0 days 01:44:31.999000,2021-07-04 13:45:32.011,1,16.0,False,,False,True,2021
0 days 01:46:51.829000,LAT,6,0 days 00:01:09.993000,36.0,2.0,,,0 days 00:00:17.536000,0 days 00:00:31.235000,0 days 00:00:21.222000,0 days 01:45:59.377000,0 days 01:46:30.612000,0 days 01:46:51.834000,288.0,230.0,277.0,286.0,False,HARD,3.0,True,Williams,0 days 01:45:41.836000,2021-07-04 13:46:41.848,1,16.0,False,,False,True,2021
0 days 01:48:02.011000,LAT,6,0 days 00:01:10.182000,37.0,2.0,,,0 days 00:00:17.503000,0 days 00:00:31.385000,0 days 00:00:21.294000,0 days 01:47:09.337000,0 days 01:47:40.722000,0 days 01:48:02.016000,291.0,230.0,276.0,289.0,False,HARD,4.0,True,Williams,0 days 01:46:51.829000,2021-07-04 13:47:51.841,1,16.0,False,,False,True,2021
0 days 01:49:12.177000,LAT,6,0 days 00:01:10.166000,38.0,2.0,,,0 days 00:00:17.518000,0 days 00:00:31.369000,0 days 00:00:21.279000,0 days 01:48:19.534000,0 days 01:48:50.903000,0 days 01:49:12.182000,289.0,231.0,277.0,293.0,False,HARD,5.0,True,Williams,0 days 01:48:02.011000,2021-07-04 13:49:02.023,1,16.0,False,,False,True,2021
0 days 01:50:22.523000,LAT,6,0 days 00:01:10.346000,39.0,2.0,,,0 days 00:00:17.558000,0 days 00:00:31.548000,0 days 00:00:21.240000,0 days 01:49:29.740000,0 days 01:50:01.288000,0 days 01:50:22.528000,286.0,230.0,276.0,291.0,False,HARD,6.0,True,Williams,0 days 01:49:12.177000,2021-07-04 13:50:12.189,1,16.0,False,,False,True,2021
0 days 01:51:32.672000,LAT,6,0 days 00:01:10.149000,40.0,2.0,,,0 days 00:00:17.538000,0 days 00:00:31.426000,0 days 00:00:21.185000,0 days 01:50:40.066000,0 days 01:51:11.492000,0 days 01:51:32.677000,289.0,231.0,277.0,292.0,False,HARD,7.0,True,Williams,0 days 01:50:22.523000,2021-07-04 13:51:22.535,1,16.0,False,,False,True,2021
0 days 01:52:42.861000,LAT,6,0 days 00:01:10.189000,41.0,2.0,,,0 days 00:00:17.480000,0 days 00:00:31.434000,0 days 00:00:21.275000,0 days 01:51:50.157000,0 days 01:52:21.591000,0 days 01:52:42.866000,293.0,227.0,276.0,293.0,False,HARD,8.0,True,Williams,0 days 01:51:32.672000,2021-07-04 13:52:32.684,1,16.0,False,,False,True,2021
0 days 01:53:53.159000,LAT,6,0 days 00:01:10.298000,42.0,2.0,,,0 days 00:00:17.462000,0 days 00:00:31.644000,0 days 00:00:21.192000,0 days 01:53:00.328000,0 days 01:53:31.972000,0 days 01:53:53.164000,,228.0,275.0,291.0,False,HARD,9.0,True,Williams,0 days 01:52:42.861000,2021-07-04 13:53:42.873,1,16.0,False,,False,True,2021
0 days 01:55:03.146000,LAT,6,0 days 00:01:09.987000,43.0,2.0,,,0 days 00:00:17.455000,0 days 00:00:31.419000,0 days 00:00:21.113000,0 days 01:54:10.619000,0 days 01:54:42.038000,0 days 01:55:03.151000,300.0,227.0,276.0,293.0,False,HARD,10.0,True,Williams,0 days 01:53:53.159000,2021-07-04 13:54:53.171,1,16.0,False,,False,True,2021
0 days 01:56:13.573000,LAT,6,0 days 00:01:10.427000,44.0,2.0,,,0 days 00:00:17.487000,0 days 00:00:31.558000,0 days 00:00:21.382000,0 days 01:55:20.638000,0 days 01:55:52.196000,0 days 01:56:13.578000,291.0,227.0,276.0,291.0,False,HARD,11.0,True,Williams,0 days 01:55:03.146000,2021-07-04 13:56:03.158,1,16.0,False,,False,True,2021
0 days 01:57:23.969000,LAT,6,0 days 00:01:10.396000,45.0,2.0,,,0 days 00:00:17.556000,0 days 00:00:31.498000,0 days 00:00:21.342000,0 days 01:56:31.134000,0 days 01:57:02.632000,0 days 01:57:23.974000,301.0,229.0,276.0,292.0,False,HARD,12.0,True,Williams,0 days 01:56:13.573000,2021-07-04 13:57:13.585,1,16.0,False,,False,True,2021
0 days 01:58:36.571000,LAT,6,0 days 00:01:12.602000,46.0,2.0,,,0 days 00:00:17.562000,0 days 00:00:31.715000,0 days 00:00:23.325000,0 days 01:57:41.536000,0 days 01:58:13.251000,0 days 01:58:36.576000,291.0,225.0,252.0,292.0,False,HARD,13.0,True,Williams,0 days 01:57:23.969000,2021-07-04 13:58:23.981,1,16.0,False,,False,True,2021
0 days 01:59:49.108000,LAT,6,0 days 00:01:12.537000,47.0,2.0,,,0 days 00:00:17.835000,0 days 00:00:33.489000,0 days 00:00:21.213000,0 days 01:58:54.411000,0 days 01:59:27.900000,0 days 01:59:49.113000,301.0,224.0,279.0,302.0,False,HARD,14.0,True,Williams,0 days 01:58:36.571000,2021-07-04 13:59:36.583,1,15.0,False,,False,True,2021
0 days 02:01:00.223000,LAT,6,0 days 00:01:11.115000,48.0,2.0,,,0 days 00:00:17.384000,0 days 00:00:32.309000,0 days 00:00:21.422000,0 days 02:00:06.497000,0 days 02:00:38.806000,0 days 02:01:00.228000,298.0,224.0,287.0,304.0,False,HARD,15.0,True,Williams,0 days 01:59:49.108000,2021-07-04 14:00:49.120,1,16.0,False,,False,True,2021
0 days 02:02:10.805000,LAT,6,0 days 00:01:10.582000,49.0,2.0,,,0 days 00:00:17.221000,0 days 00:00:31.991000,0 days 00:00:21.370000,0 days 02:01:17.449000,0 days 02:01:49.440000,0 days 02:02:10.810000,312.0,227.0,281.0,302.0,False,HARD,16.0,True,Williams,0 days 02:01:00.223000,2021-07-04 14:02:00.235,1,17.0,False,,False,True,2021
0 days 02:03:21.149000,LAT,6,0 days 00:01:10.344000,50.0,2.0,,,0 days 00:00:17.399000,0 days 00:00:31.655000,0 days 00:00:21.290000,0 days 02:02:28.209000,0 days 02:02:59.864000,0 days 02:03:21.154000,302.0,229.0,280.0,299.0,False,HARD,17.0,True,Williams,0 days 02:02:10.805000,2021-07-04 14:03:10.817,1,17.0,False,,False,True,2021
0 days 02:04:31.163000,LAT,6,0 days 00:01:10.014000,51.0,2.0,,,0 days 00:00:17.394000,0 days 00:00:31.470000,0 days 00:00:21.150000,0 days 02:03:38.548000,0 days 02:04:10.018000,0 days 02:04:31.168000,300.0,228.0,280.0,299.0,False,HARD,18.0,True,Williams,0 days 02:03:21.149000,2021-07-04 14:04:21.161,1,17.0,False,,False,True,2021
0 days 02:05:40.914000,LAT,6,0 days 00:01:09.751000,52.0,2.0,,,0 days 00:00:17.345000,0 days 00:00:31.399000,0 days 00:00:21.007000,0 days 02:04:48.513000,0 days 02:05:19.912000,0 days 02:05:40.919000,298.0,229.0,280.0,300.0,True,HARD,19.0,True,Williams,0 days 02:04:31.163000,2021-07-04 14:05:31.175,1,17.0,False,,False,True,2021
0 days 02:06:50.492000,LAT,6,0 days 00:01:09.578000,53.0,2.0,,,0 days 00:00:17.321000,0 days 00:00:31.325000,0 days 00:00:20.932000,0 days 02:05:58.240000,0 days 02:06:29.565000,0 days 02:06:50.497000,300.0,230.0,280.0,298.0,True,HARD,20.0,True,Williams,0 days 02:05:40.914000,2021-07-04 14:06:40.926,1,17.0,False,,False,True,2021
0 days 02:08:00.167000,LAT,6,0 days 00:01:09.675000,54.0,2.0,,,0 days 00:00:17.365000,0 days 00:00:31.313000,0 days 00:00:20.997000,0 days 02:07:07.862000,0 days 02:07:39.175000,0 days 02:08:00.172000,298.0,231.0,279.0,296.0,False,HARD,21.0,True,Williams,0 days 02:06:50.492000,2021-07-04 14:07:50.504,1,17.0,False,,False,True,2021
0 days 02:09:09.861000,LAT,6,0 days 00:01:09.694000,55.0,2.0,,,0 days 00:00:17.383000,0 days 00:00:31.305000,0 days 00:00:21.006000,0 days 02:08:17.555000,0 days 02:08:48.860000,0 days 02:09:09.866000,,229.0,280.0,294.0,False,HARD,22.0,True,Williams,0 days 02:08:00.167000,2021-07-04 14:09:00.179,1,17.0,False,,False,True,2021
0 days 02:10:19.512000,LAT,6,0 days 00:01:09.651000,56.0,2.0,,,0 days 00:00:17.279000,0 days 00:00:31.522000,0 days 00:00:20.850000,0 days 02:09:27.145000,0 days 02:09:58.667000,0 days 02:10:19.517000,,231.0,279.0,296.0,False,HARD,23.0,True,Williams,0 days 02:09:09.861000,2021-07-04 14:10:09.873,1,17.0,False,,False,True,2021
0 days 02:11:29.276000,LAT,6,0 days 00:01:09.764000,57.0,2.0,,,0 days 00:00:17.417000,0 days 00:00:31.467000,0 days 00:00:20.880000,0 days 02:10:36.934000,0 days 02:11:08.401000,0 days 02:11:29.281000,293.0,228.0,278.0,295.0,False,HARD,24.0,True,Williams,0 days 02:10:19.512000,2021-07-04 14:11:19.524,1,17.0,False,,False,True,2021
0 days 02:12:39.114000,LAT,6,0 days 00:01:09.838000,58.0,2.0,,,0 days 00:00:17.408000,0 days 00:00:31.446000,0 days 00:00:20.984000,0 days 02:11:46.689000,0 days 02:12:18.135000,0 days 02:12:39.119000,294.0,229.0,279.0,293.0,False,HARD,25.0,True,Williams,0 days 02:11:29.276000,2021-07-04 14:12:29.288,1,17.0,False,,False,True,2021
0 days 02:13:49.189000,LAT,6,0 days 00:01:10.075000,59.0,2.0,,,0 days 00:00:17.499000,0 days 00:00:31.483000,0 days 00:00:21.093000,0 days 02:12:56.618000,0 days 02:13:28.101000,0 days 02:13:49.194000,293.0,230.0,277.0,294.0,False,HARD,26.0,True,Williams,0 days 02:12:39.114000,2021-07-04 14:13:39.126,1,17.0,False,,False,True,2021
0 days 02:14:58.968000,LAT,6,0 days 00:01:09.779000,60.0,2.0,,,0 days 00:00:17.472000,0 days 00:00:31.336000,0 days 00:00:20.971000,0 days 02:14:06.666000,0 days 02:14:38.002000,0 days 02:14:58.973000,,230.0,278.0,294.0,False,HARD,27.0,True,Williams,0 days 02:13:49.189000,2021-07-04 14:14:49.201,1,17.0,False,,False,True,2021
0 days 02:16:08.551000,LAT,6,0 days 00:01:09.583000,61.0,2.0,,,0 days 00:00:17.367000,0 days 00:00:31.213000,0 days 00:00:21.003000,0 days 02:15:16.340000,0 days 02:15:47.553000,0 days 02:16:08.556000,294.0,230.0,278.0,298.0,False,HARD,28.0,True,Williams,0 days 02:14:58.968000,2021-07-04 14:15:58.980,1,17.0,False,,False,True,2021
0 days 02:17:18.184000,LAT,6,0 days 00:01:09.633000,62.0,2.0,,,0 days 00:00:17.390000,0 days 00:00:31.315000,0 days 00:00:20.928000,0 days 02:16:25.946000,0 days 02:16:57.261000,0 days 02:17:18.189000,291.0,235.0,278.0,297.0,False,HARD,29.0,True,Williams,0 days 02:16:08.551000,2021-07-04 14:17:08.563,1,17.0,False,,False,True,2021
0 days 02:18:27.588000,LAT,6,0 days 00:01:09.404000,63.0,2.0,,,0 days 00:00:17.367000,0 days 00:00:31.009000,0 days 00:00:21.028000,0 days 02:17:35.556000,0 days 02:18:06.565000,0 days 02:18:27.593000,295.0,234.0,279.0,298.0,True,HARD,30.0,True,Williams,0 days 02:17:18.184000,2021-07-04 14:18:18.196,1,17.0,False,,False,True,2021
0 days 02:19:37.292000,LAT,6,0 days 00:01:09.704000,64.0,2.0,,,0 days 00:00:17.380000,0 days 00:00:31.342000,0 days 00:00:20.982000,0 days 02:18:44.973000,0 days 02:19:16.315000,0 days 02:19:37.297000,297.0,233.0,279.0,297.0,False,HARD,31.0,True,Williams,0 days 02:18:27.588000,2021-07-04 14:19:27.600,1,17.0,False,,False,True,2021
0 days 02:20:47.018000,LAT,6,0 days 00:01:09.726000,65.0,2.0,,,0 days 00:00:17.440000,0 days 00:00:31.408000,0 days 00:00:20.878000,0 days 02:19:54.737000,0 days 02:20:26.145000,0 days 02:20:47.023000,,233.0,279.0,297.0,False,HARD,32.0,True,Williams,0 days 02:19:37.292000,2021-07-04 14:20:37.304,1,17.0,False,,False,True,2021
0 days 02:21:56.541000,LAT,6,0 days 00:01:09.523000,66.0,2.0,,,0 days 00:00:17.387000,0 days 00:00:31.347000,0 days 00:00:20.789000,0 days 02:21:04.410000,0 days 02:21:35.757000,0 days 02:21:56.546000,292.0,233.0,278.0,290.0,False,HARD,33.0,True,Williams,0 days 02:20:47.018000,2021-07-04 14:21:47.030,1,17.0,False,,False,True,2021
0 days 02:23:05.720000,LAT,6,0 days 00:01:09.179000,67.0,2.0,,,0 days 00:00:17.446000,0 days 00:00:31.013000,0 days 00:00:20.720000,0 days 02:22:13.992000,0 days 02:22:45.005000,0 days 02:23:05.725000,293.0,234.0,279.0,294.0,True,HARD,34.0,True,Williams,0 days 02:21:56.541000,2021-07-04 14:22:56.553,1,17.0,False,,False,True,2021
0 days 02:24:14.762000,LAT,6,0 days 00:01:09.042000,68.0,2.0,,,0 days 00:00:17.353000,0 days 00:00:31.076000,0 days 00:00:20.613000,0 days 02:23:23.078000,0 days 02:23:54.154000,0 days 02:24:14.767000,290.0,236.0,279.0,291.0,True,HARD,35.0,True,Williams,0 days 02:23:05.720000,2021-07-04 14:24:05.732,1,17.0,False,,False,True,2021
0 days 02:25:23.636000,LAT,6,0 days 00:01:08.874000,69.0,2.0,,,0 days 00:00:17.275000,0 days 00:00:31.017000,0 days 00:00:20.582000,0 days 02:24:32.042000,0 days 02:25:03.059000,0 days 02:25:23.641000,295.0,239.0,280.0,299.0,True,HARD,36.0,True,Williams,0 days 02:24:14.762000,2021-07-04 14:25:14.774,1,17.0,False,,False,True,2021
0 days 02:26:33.460000,LAT,6,0 days 00:01:09.824000,70.0,2.0,,,0 days 00:00:17.244000,0 days 00:00:31.451000,0 days 00:00:21.129000,0 days 02:25:40.885000,0 days 02:26:12.336000,0 days 02:26:33.465000,303.0,238.0,278.0,303.0,False,HARD,37.0,True,Williams,0 days 02:25:23.636000,2021-07-04 14:26:23.648,12,15.0,False,,False,True,2021
0 days 01:03:38.974000,VET,5,0 days 00:01:43.358000,1.0,1.0,,,,0 days 00:00:32.531000,0 days 00:00:48.249000,,0 days 01:02:50.799000,0 days 01:03:39.156000,303.0,216.0,145.0,308.0,False,SOFT,4.0,False,Aston Martin,0 days 01:01:55.477000,2021-07-04 13:02:55.489,14,10.0,False,,False,False,2021
0 days 01:05:29.860000,VET,5,0 days 00:01:50.886000,2.0,1.0,,,0 days 00:00:25.484000,0 days 00:00:47.260000,0 days 00:00:38.142000,0 days 01:04:04.506000,0 days 01:04:51.766000,0 days 01:05:29.908000,253.0,188.0,213.0,112.0,True,SOFT,5.0,False,Aston Martin,0 days 01:03:38.974000,2021-07-04 13:04:38.986,4,9.0,False,,False,False,2021
0 days 01:07:14.469000,VET,5,0 days 00:01:44.609000,3.0,1.0,,,0 days 00:00:24.567000,0 days 00:00:39.558000,0 days 00:00:40.484000,0 days 01:05:54.475000,0 days 01:06:34.033000,0 days 01:07:14.517000,133.0,218.0,249.0,264.0,True,SOFT,6.0,False,Aston Martin,0 days 01:05:29.860000,2021-07-04 13:06:29.872,41,9.0,False,,False,False,2021
0 days 01:08:27.657000,VET,5,0 days 00:01:13.188000,4.0,1.0,,,0 days 00:00:18.117000,0 days 00:00:32.894000,0 days 00:00:22.177000,0 days 01:07:32.634000,0 days 01:08:05.528000,0 days 01:08:27.705000,310.0,219.0,271.0,293.0,True,SOFT,7.0,False,Aston Martin,0 days 01:07:14.469000,2021-07-04 13:08:14.481,1,8.0,False,,False,True,2021
0 days 01:09:39.373000,VET,5,0 days 00:01:11.716000,5.0,1.0,,,0 days 00:00:17.781000,0 days 00:00:32.025000,0 days 00:00:21.910000,0 days 01:08:45.486000,0 days 01:09:17.511000,0 days 01:09:39.421000,292.0,221.0,273.0,288.0,True,SOFT,8.0,False,Aston Martin,0 days 01:08:27.657000,2021-07-04 13:09:27.669,1,8.0,False,,False,True,2021
0 days 01:10:50.736000,VET,5,0 days 00:01:11.363000,6.0,1.0,,,0 days 00:00:17.838000,0 days 00:00:31.725000,0 days 00:00:21.800000,0 days 01:09:57.259000,0 days 01:10:28.984000,0 days 01:10:50.784000,295.0,224.0,280.0,289.0,True,SOFT,9.0,False,Aston Martin,0 days 01:09:39.373000,2021-07-04 13:10:39.385,1,8.0,False,,False,True,2021
0 days 01:12:01.794000,VET,5,0 days 00:01:11.058000,7.0,1.0,,,0 days 00:00:17.133000,0 days 00:00:31.966000,0 days 00:00:21.959000,0 days 01:11:07.917000,0 days 01:11:39.883000,0 days 01:12:01.842000,316.0,223.0,277.0,307.0,True,SOFT,10.0,False,Aston Martin,0 days 01:10:50.736000,2021-07-04 13:11:50.748,1,8.0,False,,False,True,2021
0 days 01:13:12.785000,VET,5,0 days 00:01:10.991000,8.0,1.0,,,0 days 00:00:17.391000,0 days 00:00:31.775000,0 days 00:00:21.825000,0 days 01:12:19.233000,0 days 01:12:51.008000,0 days 01:13:12.833000,311.0,223.0,277.0,304.0,True,SOFT,11.0,False,Aston Martin,0 days 01:12:01.794000,2021-07-04 13:13:01.806,1,8.0,False,,False,True,2021
0 days 01:14:23.890000,VET,5,0 days 00:01:11.105000,9.0,1.0,,,0 days 00:00:17.457000,0 days 00:00:31.809000,0 days 00:00:21.839000,0 days 01:13:30.290000,0 days 01:14:02.099000,0 days 01:14:23.938000,312.0,223.0,277.0,304.0,False,SOFT,12.0,False,Aston Martin,0 days 01:13:12.785000,2021-07-04 13:14:12.797,1,8.0,False,,False,True,2021
0 days 01:15:35.163000,VET,5,0 days 00:01:11.273000,10.0,1.0,,,0 days 00:00:17.377000,0 days 00:00:31.943000,0 days 00:00:21.953000,0 days 01:14:41.315000,0 days 01:15:13.258000,0 days 01:15:35.211000,,224.0,278.0,317.0,False,SOFT,13.0,False,Aston Martin,0 days 01:14:23.890000,2021-07-04 13:15:23.902,1,8.0,False,,False,True,2021
0 days 01:16:46.503000,VET,5,0 days 00:01:11.340000,11.0,1.0,,,0 days 00:00:17.317000,0 days 00:00:31.937000,0 days 00:00:22.086000,0 days 01:15:52.528000,0 days 01:16:24.465000,0 days 01:16:46.551000,317.0,224.0,280.0,307.0,False,SOFT,14.0,False,Aston Martin,0 days 01:15:35.163000,2021-07-04 13:16:35.175,1,8.0,False,,False,True,2021
0 days 01:17:58.211000,VET,5,0 days 00:01:11.708000,12.0,1.0,,,0 days 00:00:17.362000,0 days 00:00:32.208000,0 days 00:00:22.138000,0 days 01:17:03.913000,0 days 01:17:36.121000,0 days 01:17:58.259000,314.0,222.0,280.0,309.0,False,SOFT,15.0,False,Aston Martin,0 days 01:16:46.503000,2021-07-04 13:17:46.515,1,7.0,False,,False,True,2021
0 days 01:19:09.605000,VET,5,0 days 00:01:11.394000,13.0,1.0,,,0 days 00:00:17.207000,0 days 00:00:32.323000,0 days 00:00:21.864000,0 days 01:18:15.466000,0 days 01:18:47.789000,0 days 01:19:09.653000,315.0,224.0,278.0,306.0,False,SOFT,16.0,False,Aston Martin,0 days 01:17:58.211000,2021-07-04 13:18:58.223,1,7.0,False,,False,True,2021
0 days 01:20:21.308000,VET,5,0 days 00:01:11.703000,14.0,1.0,,,0 days 00:00:17.442000,0 days 00:00:32.345000,0 days 00:00:21.916000,0 days 01:19:27.095000,0 days 01:19:59.440000,0 days 01:20:21.356000,310.0,224.0,278.0,310.0,False,SOFT,17.0,False,Aston Martin,0 days 01:19:09.605000,2021-07-04 13:20:09.617,1,5.0,False,,False,True,2021
0 days 01:21:31.691000,VET,5,0 days 00:01:10.383000,15.0,1.0,,,0 days 00:00:17.502000,0 days 00:00:31.615000,0 days 00:00:21.266000,0 days 01:20:38.858000,0 days 01:21:10.473000,0 days 01:21:31.739000,281.0,227.0,270.0,283.0,True,SOFT,18.0,False,Aston Martin,0 days 01:20:21.308000,2021-07-04 13:21:21.320,1,5.0,False,,False,True,2021
0 days 01:22:42.573000,VET,5,0 days 00:01:10.882000,16.0,1.0,,,0 days 00:00:17.732000,0 days 00:00:31.797000,0 days 00:00:21.353000,0 days 01:21:49.471000,0 days 01:22:21.268000,0 days 01:22:42.621000,282.0,228.0,269.0,291.0,False,SOFT,19.0,False,Aston Martin,0 days 01:21:31.691000,2021-07-04 13:22:31.703,1,5.0,False,,False,True,2021
0 days 01:23:57.767000,VET,5,0 days 00:01:15.194000,17.0,1.0,,0 days 01:23:54.869000,0 days 00:00:17.879000,0 days 00:00:32.290000,0 days 00:00:25.025000,0 days 01:23:00.500000,0 days 01:23:32.790000,0 days 01:23:57.815000,,224.0,,291.0,False,SOFT,20.0,False,Aston Martin,0 days 01:22:42.573000,2021-07-04 13:23:42.585,1,9.0,False,,False,False,2021
0 days 01:25:24.344000,VET,5,0 days 00:01:26.577000,18.0,2.0,0 days 01:24:15.579000,,0 days 00:00:33.905000,0 days 00:00:31.217000,0 days 00:00:21.455000,0 days 01:24:31.720000,0 days 01:25:02.937000,0 days 01:25:24.392000,302.0,228.0,280.0,320.0,False,HARD,1.0,True,Aston Martin,0 days 01:23:57.767000,2021-07-04 13:24:57.779,1,18.0,False,,False,False,2021
