DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,year,LapTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,Sector1SessionTime_s,Sector2SessionTime_s,Sector3SessionTime_s,LapStartTime_s,PitInTime_s,PitOutTime_s,LapStartDate_s
14,66.0,2.0,293.0,224.0,272.0,290.0,0,5,34.0,0,15,1,7.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.904000,0 days 00:00:31.795000,0 days 00:00:21.419000,0 days 02:30:30.609000,0 days 02:31:02.404000,0 days 02:31:23.823000,7.1e-08,17.904,31.795,21.419,9030.609,9062.404,9083.823,9012.661,0.0,0.0,0.0
14,67.0,2.0,291.0,225.0,274.0,299.0,0,5,35.0,0,15,1,7.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.837000,0 days 00:00:31.684000,0 days 00:00:21.445000,0 days 02:31:41.660000,0 days 02:32:13.344000,0 days 02:32:34.789000,7e-08,17.837,31.684,21.445,9101.66,9133.344,9154.789,9083.779,0.0,0.0,0.0
14,68.0,2.0,292.0,218.0,274.0,315.0,0,5,36.0,0,15,1,7.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.797000,0 days 00:00:32.117000,0 days 00:00:21.557000,0 days 02:32:52.586000,0 days 02:33:24.703000,0 days 02:33:46.260000,7.1e-08,17.797,32.117,21.557,9172.586,9204.703,9226.26,9154.745,0.0,0.0,0.0
14,69.0,2.0,289.0,226.0,270.0,303.0,0,5,37.0,0,15,1,7.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.836000,0 days 00:00:32.112000,0 days 00:00:21.517000,0 days 02:34:04.096000,0 days 02:34:36.208000,0 days 02:34:57.725000,7.1e-08,17.836,32.112,21.517,9244.096,9276.208,9297.725,9226.216,0.0,0.0,0.0
5,1.0,1.0,306.0,222.0,190.0,290.0,0,4,1.0,1,18,124,11.0,0,2025,0 days 00:00:00.000000102,0 days 00:00:00,0 days 00:00:33.604000,0 days 00:00:47.118000,0 days 00:00:00,0 days 01:12:04.202000,0 days 01:12:51.265000,1.02e-07,0.0,33.604,47.118,0.0,4324.202,4371.265,4268.287,0.0,0.0,0.0
5,2.0,1.0,111.0,146.0,149.0,178.0,1,4,2.0,1,18,4,8.0,0,2025,0 days 00:00:00.000000109,0 days 00:00:24.871000,0 days 00:00:49.454000,0 days 00:00:35.524000,0 days 01:13:16.135000,0 days 01:14:05.589000,0 days 01:14:41.113000,1.09e-07,24.871,49.454,35.524,4396.135,4445.589,4481.113,4371.242,0.0,0.0,0.0
5,3.0,1.0,153.0,126.0,272.0,139.0,1,4,3.0,1,18,41,8.0,0,2025,0 days 00:00:00.000000106,0 days 00:00:25.645000,0 days 00:00:49.208000,0 days 00:00:31.923000,0 days 01:15:06.758000,0 days 01:15:55.966000,0 days 01:16:27.889000,1.06e-07,25.645,49.208,31.923,4506.758,4555.966,4587.889,4481.091,0.0,0.0,0.0
5,4.0,1.0,299.0,228.0,272.0,293.0,1,4,4.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000072,0 days 00:00:17.750000,0 days 00:00:32.217000,0 days 00:00:22.153000,0 days 01:16:45.639000,0 days 01:17:17.856000,0 days 01:17:40.009000,7.2e-08,17.75,32.217,22.153,4605.639,4637.856,4660.009,4587.867,0.0,0.0,0.0
5,5.0,1.0,316.0,225.0,278.0,308.0,1,4,5.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.609000,0 days 00:00:31.625000,0 days 00:00:22.050000,0 days 01:17:57.618000,0 days 01:18:29.243000,0 days 01:18:51.293000,7.1e-08,17.609,31.625,22.05,4677.618,4709.243,4731.293,4659.987,0.0,0.0,0.0
5,6.0,1.0,313.0,222.0,281.0,306.0,1,4,6.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.340000,0 days 00:00:31.778000,0 days 00:00:21.815000,0 days 01:19:08.633000,0 days 01:19:40.411000,0 days 01:20:02.226000,7e-08,17.34,31.778,21.815,4748.633,4780.411,4802.226,4731.271,0.0,0.0,0.0
5,7.0,1.0,310.0,223.0,279.0,306.0,0,4,7.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.436000,0 days 00:00:31.572000,0 days 00:00:21.938000,0 days 01:20:19.662000,0 days 01:20:51.234000,0 days 01:21:13.172000,7e-08,17.436,31.572,21.938,4819.662,4851.234,4873.172,4802.204,0.0,0.0,0.0
5,8.0,1.0,0.0,225.0,278.0,302.0,0,4,8.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.480000,0 days 00:00:31.684000,0 days 00:00:21.805000,0 days 01:21:30.652000,0 days 01:22:02.336000,0 days 01:22:24.141000,7e-08,17.48,31.684,21.805,4890.652,4922.336,4944.141,4873.15,0.0,0.0,0.0
5,9.0,1.0,308.0,224.0,278.0,305.0,0,4,9.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.494000,0 days 00:00:31.853000,0 days 00:00:21.894000,0 days 01:22:41.635000,0 days 01:23:13.488000,0 days 01:23:35.382000,7.1e-08,17.494,31.853,21.894,4961.635,4993.488,5015.382,4944.119,0.0,0.0,0.0
5,10.0,1.0,311.0,226.0,277.0,309.0,0,4,10.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.529000,0 days 00:00:31.939000,0 days 00:00:21.940000,0 days 01:23:52.911000,0 days 01:24:24.850000,0 days 01:24:46.790000,7.1e-08,17.529,31.939,21.94,5032.911,5064.85,5086.79,5015.36,0.0,0.0,0.0
5,11.0,1.0,0.0,226.0,277.0,308.0,0,4,11.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.679000,0 days 00:00:31.972000,0 days 00:00:21.949000,0 days 01:25:04.469000,0 days 01:25:36.441000,0 days 01:25:58.390000,7.1e-08,17.679,31.972,21.949,5104.469,5136.441,5158.39,5086.768,0.0,0.0,0.0
5,12.0,1.0,314.0,227.0,269.0,303.0,0,4,12.0,1,18,1,7.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.621000,0 days 00:00:31.987000,0 days 00:00:21.804000,0 days 01:26:16.011000,0 days 01:26:47.998000,0 days 01:27:09.802000,7.1e-08,17.621,31.987,21.804,5176.011,5207.998,5229.802,5158.368,0.0,0.0,0.0
5,13.0,1.0,288.0,222.0,268.0,287.0,0,4,13.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:18.030000,0 days 00:00:31.820000,0 days 00:00:21.930000,0 days 01:27:27.832000,0 days 01:27:59.652000,0 days 01:28:21.582000,7.1e-08,18.03,31.82,21.93,5247.832,5279.652,5301.582,5229.78,0.0,0.0,0.0
5,14.0,1.0,289.0,225.0,269.0,288.0,0,4,14.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.896000,0 days 00:00:31.815000,0 days 00:00:21.707000,0 days 01:28:39.478000,0 days 01:29:11.293000,0 days 01:29:33,7.1e-08,17.896,31.815,21.707,5319.478,5351.293,5373.0,5301.56,0.0,0.0,0.0
5,15.0,1.0,290.0,228.0,269.0,287.0,0,4,15.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:18.006000,0 days 00:00:31.720000,0 days 00:00:21.702000,0 days 01:29:51.006000,0 days 01:30:22.726000,0 days 01:30:44.428000,7.1e-08,18.006,31.72,21.702,5391.006,5422.726,5444.428,5372.978,0.0,0.0,0.0
5,16.0,1.0,289.0,226.0,268.0,287.0,0,4,16.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.984000,0 days 00:00:31.792000,0 days 00:00:21.726000,0 days 01:31:02.412000,0 days 01:31:34.204000,0 days 01:31:55.930000,7.1e-08,17.984,31.792,21.726,5462.412,5494.204,5515.93,5444.406,0.0,0.0,0.0
5,17.0,1.0,288.0,225.0,271.0,285.0,0,4,17.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:18.109000,0 days 00:00:31.923000,0 days 00:00:21.720000,0 days 01:32:14.039000,0 days 01:32:45.962000,0 days 01:33:07.682000,7.1e-08,18.109,31.923,21.72,5534.039,5565.962,5587.682,5515.908,0.0,0.0,0.0
5,18.0,1.0,295.0,227.0,270.0,290.0,0,4,18.0,1,18,1,5.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.996000,0 days 00:00:31.756000,0 days 00:00:21.693000,0 days 01:33:25.678000,0 days 01:33:57.434000,0 days 01:34:19.127000,7.1e-08,17.996,31.756,21.693,5605.678,5637.434,5659.127,5587.66,0.0,0.0,0.0
5,19.0,1.0,288.0,225.0,270.0,285.0,0,4,19.0,1,18,1,5.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:18.039000,0 days 00:00:31.915000,0 days 00:00:21.613000,0 days 01:34:37.166000,0 days 01:35:09.081000,0 days 01:35:30.694000,7.1e-08,18.039,31.915,21.613,5677.166,5709.081,5730.694,5659.105,0.0,0.0,0.0
5,20.0,1.0,287.0,223.0,270.0,286.0,0,4,20.0,1,18,1,5.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:18.064000,0 days 00:00:31.977000,0 days 00:00:21.671000,0 days 01:35:48.758000,0 days 01:36:20.735000,0 days 01:36:42.406000,7.1e-08,18.064,31.977,21.671,5748.758,5780.735,5802.406,5730.672,0.0,0.0,0.0
5,21.0,1.0,295.0,221.0,0.0,291.0,0,4,21.0,1,18,1,7.0,0,2025,0 days 00:00:00.000000075,0 days 00:00:17.946000,0 days 00:00:32.125000,0 days 00:00:24.991000,0 days 01:37:00.352000,0 days 01:37:32.477000,0 days 01:37:57.468000,7.5e-08,17.946,32.125,24.991,5820.352,5852.477,5877.468,5802.384,5874.269,0.0,0.0
5,22.0,2.0,299.0,225.0,279.0,309.0,0,4,1.0,1,18,1,13.0,0,2025,0 days 00:00:00.000000089,0 days 00:00:34.874000,0 days 00:00:32.517000,0 days 00:00:21.852000,0 days 01:38:32.342000,0 days 01:39:04.859000,0 days 01:39:26.711000,8.9e-08,34.874,32.517,21.852,5912.342,5944.859,5966.711,5877.446,0.0,5895.808,0.0
5,23.0,2.0,312.0,225.0,271.0,309.0,1,4,2.0,1,18,1,12.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.326000,0 days 00:00:31.453000,0 days 00:00:21.677000,0 days 01:39:44.037000,0 days 01:40:15.490000,0 days 01:40:37.167000,7e-08,17.326,31.453,21.677,5984.037,6015.49,6037.167,5966.689,0.0,0.0,0.0
5,24.0,2.0,291.0,224.0,270.0,288.0,0,4,3.0,1,18,1,12.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.808000,0 days 00:00:31.607000,0 days 00:00:21.496000,0 days 01:40:54.975000,0 days 01:41:26.582000,0 days 01:41:48.078000,7e-08,17.808,31.607,21.496,6054.975,6086.582,6108.078,6037.145,0.0,0.0,0.0
5,25.0,2.0,297.0,230.0,278.0,295.0,0,4,4.0,1,18,1,12.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.665000,0 days 00:00:31.313000,0 days 00:00:21.522000,0 days 01:42:05.743000,0 days 01:42:37.056000,0 days 01:42:58.578000,7e-08,17.665,31.313,21.522,6125.743,6157.056,6178.578,6108.056,0.0,0.0,0.0
5,26.0,2.0,315.0,225.0,281.0,312.0,0,4,5.0,1,18,1,11.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.329000,0 days 00:00:32.034000,0 days 00:00:21.807000,0 days 01:43:15.907000,0 days 01:43:47.941000,0 days 01:44:09.748000,7.1e-08,17.329,32.034,21.807,6195.907,6227.941,6249.748,6178.556,0.0,0.0,0.0
5,27.0,2.0,0.0,226.0,274.0,310.0,0,4,6.0,1,18,1,10.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.335000,0 days 00:00:32.122000,0 days 00:00:21.857000,0 days 01:44:27.083000,0 days 01:44:59.205000,0 days 01:45:21.062000,7.1e-08,17.335,32.122,21.857,6267.083,6299.205,6321.062,6249.726,0.0,0.0,0.0
5,28.0,2.0,314.0,229.0,278.0,292.0,0,4,7.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.505000,0 days 00:00:31.913000,0 days 00:00:21.544000,0 days 01:45:38.567000,0 days 01:46:10.480000,0 days 01:46:32.024000,7e-08,17.505,31.913,21.544,6338.567,6370.48,6392.024,6321.04,0.0,0.0,0.0
5,29.0,2.0,287.0,226.0,273.0,286.0,0,4,8.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.707000,0 days 00:00:31.557000,0 days 00:00:21.322000,0 days 01:46:49.731000,0 days 01:47:21.288000,0 days 01:47:42.610000,7e-08,17.707,31.557,21.322,6409.731,6441.288,6462.61,6392.002,0.0,0.0,0.0
5,30.0,2.0,290.0,227.0,272.0,287.0,0,4,9.0,1,18,12,8.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.793000,0 days 00:00:31.493000,0 days 00:00:21.458000,0 days 01:48:00.403000,0 days 01:48:31.896000,0 days 01:48:53.354000,7e-08,17.793,31.493,21.458,6480.403,6511.896,6533.354,6462.588,0.0,0.0,0.0
5,31.0,2.0,294.0,228.0,272.0,288.0,0,4,10.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.815000,0 days 00:00:31.464000,0 days 00:00:21.312000,0 days 01:49:11.169000,0 days 01:49:42.633000,0 days 01:50:03.945000,7e-08,17.815,31.464,21.312,6551.169,6582.633,6603.945,6533.332,0.0,0.0,0.0
5,32.0,2.0,292.0,227.0,273.0,287.0,0,4,11.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.892000,0 days 00:00:31.504000,0 days 00:00:21.264000,0 days 01:50:21.837000,0 days 01:50:53.341000,0 days 01:51:14.605000,7e-08,17.892,31.504,21.264,6621.837,6653.341,6674.605,6603.923,0.0,0.0,0.0
5,33.0,2.0,290.0,228.0,269.0,287.0,0,4,12.0,1,18,1,7.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.880000,0 days 00:00:31.546000,0 days 00:00:21.446000,0 days 01:51:32.485000,0 days 01:52:04.031000,0 days 01:52:25.477000,7e-08,17.88,31.546,21.446,6692.485,6724.031,6745.477,6674.583,0.0,0.0,0.0
5,34.0,2.0,294.0,232.0,270.0,291.0,0,4,13.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.801000,0 days 00:00:31.287000,0 days 00:00:21.405000,0 days 01:52:43.278000,0 days 01:53:14.565000,0 days 01:53:35.970000,7e-08,17.801,31.287,21.405,6763.278,6794.565,6815.97,6745.455,0.0,0.0,0.0
5,35.0,2.0,289.0,225.0,270.0,287.0,0,4,14.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.846000,0 days 00:00:31.435000,0 days 00:00:21.442000,0 days 01:53:53.816000,0 days 01:54:25.251000,0 days 01:54:46.693000,7e-08,17.846,31.435,21.442,6833.816,6865.251,6886.693,6815.948,0.0,0.0,0.0
5,36.0,2.0,299.0,232.0,271.0,296.0,0,4,15.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.720000,0 days 00:00:31.369000,0 days 00:00:21.486000,0 days 01:55:04.413000,0 days 01:55:35.782000,0 days 01:55:57.268000,7e-08,17.72,31.369,21.486,6904.413,6935.782,6957.268,6886.671,0.0,0.0,0.0
5,37.0,2.0,289.0,230.0,272.0,289.0,0,4,16.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.861000,0 days 00:00:31.408000,0 days 00:00:21.347000,0 days 01:56:15.129000,0 days 01:56:46.537000,0 days 01:57:07.884000,7e-08,17.861,31.408,21.347,6975.129,7006.537,7027.884,6957.246,0.0,0.0,0.0
5,38.0,2.0,291.0,228.0,271.0,288.0,0,4,17.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.775000,0 days 00:00:31.395000,0 days 00:00:21.410000,0 days 01:57:25.659000,0 days 01:57:57.054000,0 days 01:58:18.464000,7e-08,17.775,31.395,21.41,7045.659,7077.054,7098.464,7027.862,0.0,0.0,0.0
5,39.0,2.0,0.0,230.0,270.0,289.0,0,4,18.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.822000,0 days 00:00:31.495000,0 days 00:00:21.612000,0 days 01:58:36.286000,0 days 01:59:07.781000,0 days 01:59:29.393000,7e-08,17.822,31.495,21.612,7116.286,7147.781,7169.393,7098.442,0.0,0.0,0.0
5,40.0,2.0,294.0,228.0,270.0,290.0,0,4,19.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.786000,0 days 00:00:31.533000,0 days 00:00:21.476000,0 days 01:59:47.179000,0 days 02:00:18.712000,0 days 02:00:40.188000,7e-08,17.786,31.533,21.476,7187.179,7218.712,7240.188,7169.371,0.0,0.0,0.0
5,41.0,2.0,288.0,227.0,272.0,286.0,0,4,20.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.906000,0 days 00:00:31.627000,0 days 00:00:21.454000,0 days 02:00:58.094000,0 days 02:01:29.721000,0 days 02:01:51.175000,7e-08,17.906,31.627,21.454,7258.094,7289.721,7311.175,7240.166,0.0,0.0,0.0
5,42.0,2.0,293.0,229.0,271.0,291.0,0,4,21.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.748000,0 days 00:00:31.481000,0 days 00:00:21.283000,0 days 02:02:08.923000,0 days 02:02:40.404000,0 days 02:03:01.687000,7e-08,17.748,31.481,21.283,7328.923,7360.404,7381.687,7311.153,0.0,0.0,0.0
5,43.0,2.0,292.0,229.0,271.0,288.0,0,4,22.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.806000,0 days 00:00:31.576000,0 days 00:00:21.393000,0 days 02:03:19.493000,0 days 02:03:51.069000,0 days 02:04:12.462000,7e-08,17.806,31.576,21.393,7399.493,7431.069,7452.462,7381.665,0.0,0.0,0.0
5,44.0,2.0,293.0,229.0,271.0,288.0,0,4,23.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.822000,0 days 00:00:31.704000,0 days 00:00:21.444000,0 days 02:04:30.284000,0 days 02:05:01.988000,0 days 02:05:23.432000,7e-08,17.822,31.704,21.444,7470.284,7501.988,7523.432,7452.44,0.0,0.0,0.0
5,45.0,2.0,0.0,228.0,270.0,288.0,0,4,24.0,1,18,1,6.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.787000,0 days 00:00:31.610000,0 days 00:00:21.456000,0 days 02:05:41.219000,0 days 02:06:12.829000,0 days 02:06:34.285000,7e-08,17.787,31.61,21.456,7541.219,7572.829,7594.285,7523.41,0.0,0.0,0.0
5,46.0,2.0,290.0,228.0,272.0,286.0,0,4,25.0,1,18,1,5.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.841000,0 days 00:00:31.678000,0 days 00:00:21.383000,0 days 02:06:52.126000,0 days 02:07:23.804000,0 days 02:07:45.187000,7e-08,17.841,31.678,21.383,7612.126,7643.804,7665.187,7594.263,0.0,0.0,0.0
5,47.0,2.0,293.0,230.0,271.0,288.0,0,4,26.0,1,18,1,5.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.868000,0 days 00:00:31.487000,0 days 00:00:21.349000,0 days 02:08:03.055000,0 days 02:08:34.542000,0 days 02:08:55.891000,7e-08,17.868,31.487,21.349,7683.055,7714.542,7735.891,7665.165,0.0,0.0,0.0
5,48.0,2.0,291.0,229.0,272.0,286.0,0,4,27.0,1,18,1,5.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:18.024000,0 days 00:00:31.697000,0 days 00:00:21.470000,0 days 02:09:13.915000,0 days 02:09:45.612000,0 days 02:10:07.082000,7.1e-08,18.024,31.697,21.47,7753.915,7785.612,7807.082,7735.869,0.0,0.0,0.0
5,49.0,2.0,293.0,229.0,0.0,288.0,0,4,28.0,1,18,1,5.0,0,2025,0 days 00:00:00.000000074,0 days 00:00:17.793000,0 days 00:00:31.807000,0 days 00:00:25.073000,0 days 02:10:24.875000,0 days 02:10:56.682000,0 days 02:11:21.755000,7.4e-08,17.793,31.807,25.073,7824.875,7856.682,7881.755,7807.06,7878.413,0.0,0.0
5,50.0,3.0,223.0,231.0,273.0,299.0,0,5,1.0,1,18,1,10.0,0,2025,0 days 00:00:00.000000088,0 days 00:00:34.808000,0 days 00:00:32.751000,0 days 00:00:21.285000,0 days 02:11:56.563000,0 days 02:12:29.314000,0 days 02:12:50.599000,8.8e-08,34.808,32.751,21.285,7916.563,7949.314,7970.599,7881.733,0.0,7899.65,0.0
5,51.0,3.0,290.0,231.0,273.0,290.0,1,5,2.0,1,18,1,9.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.671000,0 days 00:00:31.105000,0 days 00:00:21.221000,0 days 02:13:08.270000,0 days 02:13:39.375000,0 days 02:14:00.596000,6.9e-08,17.671,31.105,21.221,7988.27,8019.375,8040.596,7970.577,0.0,0.0,0.0
5,52.0,3.0,289.0,232.0,280.0,290.0,1,5,3.0,1,18,1,9.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.641000,0 days 00:00:31.070000,0 days 00:00:21.075000,0 days 02:14:18.237000,0 days 02:14:49.307000,0 days 02:15:10.382000,6.9e-08,17.641,31.07,21.075,8058.237,8089.307,8110.382,8040.574,0.0,0.0,0.0
5,53.0,3.0,288.0,228.0,274.0,288.0,1,5,4.0,1,18,1,9.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.454000,0 days 00:00:30.994000,0 days 00:00:20.985000,0 days 02:15:27.836000,0 days 02:15:58.830000,0 days 02:16:19.815000,6.9e-08,17.454,30.994,20.985,8127.836,8158.83,8179.815,8110.36,0.0,0.0,0.0
5,54.0,3.0,293.0,233.0,273.0,294.0,0,5,5.0,1,18,1,9.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.634000,0 days 00:00:30.938000,0 days 00:00:21.104000,0 days 02:16:37.449000,0 days 02:17:08.387000,0 days 02:17:29.491000,6.9e-08,17.634,30.938,21.104,8197.449,8228.387,8249.491,8179.793,0.0,0.0,0.0
5,55.0,3.0,288.0,232.0,280.0,302.0,0,5,6.0,1,18,1,9.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.773000,0 days 00:00:31.093000,0 days 00:00:21.441000,0 days 02:17:47.264000,0 days 02:18:18.357000,0 days 02:18:39.798000,7e-08,17.773,31.093,21.441,8267.264,8298.357,8319.798,8249.469,0.0,0.0,0.0
5,56.0,3.0,319.0,232.0,272.0,288.0,0,5,7.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.525000,0 days 00:00:31.293000,0 days 00:00:21.034000,0 days 02:18:57.323000,0 days 02:19:28.616000,0 days 02:19:49.650000,6.9e-08,17.525,31.293,21.034,8337.323,8368.616,8389.65,8319.776,0.0,0.0,0.0
5,57.0,3.0,288.0,232.0,274.0,288.0,0,5,8.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.777000,0 days 00:00:31.207000,0 days 00:00:20.971000,0 days 02:20:07.427000,0 days 02:20:38.634000,0 days 02:20:59.605000,6.9e-08,17.777,31.207,20.971,8407.427,8438.634,8459.605,8389.628,0.0,0.0,0.0
5,58.0,3.0,0.0,232.0,276.0,288.0,0,5,9.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.736000,0 days 00:00:31.062000,0 days 00:00:20.850000,0 days 02:21:17.341000,0 days 02:21:48.403000,0 days 02:22:09.253000,6.9e-08,17.736,31.062,20.85,8477.341,8508.403,8529.253,8459.583,0.0,0.0,0.0
5,59.0,3.0,291.0,235.0,276.0,288.0,1,5,10.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.658000,0 days 00:00:30.799000,0 days 00:00:20.832000,0 days 02:22:26.911000,0 days 02:22:57.710000,0 days 02:23:18.542000,6.9e-08,17.658,30.799,20.832,8546.911,8577.71,8598.542,8529.231,0.0,0.0,0.0
5,60.0,3.0,0.0,235.0,275.0,288.0,1,5,11.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.615000,0 days 00:00:30.846000,0 days 00:00:20.786000,0 days 02:23:36.157000,0 days 02:24:07.003000,0 days 02:24:27.789000,6.9e-08,17.615,30.846,20.786,8616.157,8647.003,8667.789,8598.52,0.0,0.0,0.0
5,61.0,3.0,0.0,231.0,274.0,287.0,0,5,12.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.584000,0 days 00:00:30.947000,0 days 00:00:20.771000,0 days 02:24:45.373000,0 days 02:25:16.320000,0 days 02:25:37.091000,6.9e-08,17.584,30.947,20.771,8685.373,8716.32,8737.091,8667.767,0.0,0.0,0.0
5,62.0,3.0,293.0,233.0,275.0,288.0,0,5,13.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.647000,0 days 00:00:30.940000,0 days 00:00:20.788000,0 days 02:25:54.738000,0 days 02:26:25.678000,0 days 02:26:46.466000,6.9e-08,17.647,30.94,20.788,8754.738,8785.678,8806.466,8737.069,0.0,0.0,0.0
5,63.0,3.0,291.0,232.0,276.0,289.0,0,5,14.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.568000,0 days 00:00:30.848000,0 days 00:00:20.845000,0 days 02:27:04.034000,0 days 02:27:34.882000,0 days 02:27:55.727000,6.9e-08,17.568,30.848,20.845,8824.034,8854.882,8875.727,8806.444,0.0,0.0,0.0
5,64.0,3.0,289.0,235.0,277.0,295.0,0,5,15.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.602000,0 days 00:00:30.861000,0 days 00:00:20.791000,0 days 02:28:13.329000,0 days 02:28:44.190000,0 days 02:29:04.981000,6.9e-08,17.602,30.861,20.791,8893.329,8924.19,8944.981,8875.705,0.0,0.0,0.0
5,65.0,3.0,295.0,235.0,276.0,295.0,0,5,16.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.580000,0 days 00:00:30.951000,0 days 00:00:20.885000,0 days 02:29:22.561000,0 days 02:29:53.512000,0 days 02:30:14.397000,6.9e-08,17.58,30.951,20.885,8962.561,8993.512,9014.397,8944.959,0.0,0.0,0.0
5,66.0,3.0,293.0,236.0,282.0,293.0,0,5,17.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.752000,0 days 00:00:31.106000,0 days 00:00:21.086000,0 days 02:30:32.149000,0 days 02:31:03.255000,0 days 02:31:24.341000,6.9e-08,17.752,31.106,21.086,9032.149,9063.255,9084.341,9014.375,0.0,0.0,0.0
5,67.0,3.0,317.0,229.0,282.0,311.0,0,5,18.0,1,18,1,8.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.513000,0 days 00:00:31.962000,0 days 00:00:21.281000,0 days 02:31:41.854000,0 days 02:32:13.816000,0 days 02:32:35.097000,7e-08,17.513,31.962,21.281,9101.854,9133.816,9155.097,9084.319,0.0,0.0,0.0
