DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,year,LapTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,LapStartTime,PitInTime,PitOutTime,LapStartDate
63,17.0,1.0,296.0,223.0,272.0,293.0,False,MEDIUM,17.0,True,Mercedes,1,5.0,False,2025,71.675,0 days 00:00:18.003000,0 days 00:00:31.998000,0 days 00:00:21.674000,0 days 01:32:10.804000,0 days 01:32:42.802000,0 days 01:33:04.476000,0 days 01:31:52.783000,,,2025-06-29 13:38:45.576
63,18.0,1.0,,220.0,,290.0,False,MEDIUM,18.0,True,Mercedes,1,6.0,False,2025,75.249,0 days 00:00:18.055000,0 days 00:00:32.024000,0 days 00:00:25.170000,0 days 01:33:22.531000,0 days 01:33:54.555000,0 days 01:34:19.725000,0 days 01:33:04.458000,0 days 01:34:16.444000,,2025-06-29 13:39:57.251
63,19.0,2.0,290.0,233.0,272.0,293.0,False,MEDIUM,1.0,True,Mercedes,1,11.0,False,2025,87.877,0 days 00:00:34.678000,0 days 00:00:31.512000,0 days 00:00:21.687000,0 days 01:34:54.403000,0 days 01:35:25.915000,0 days 01:35:47.602000,0 days 01:34:19.707000,,0 days 01:34:37.817000,2025-06-29 13:41:12.500
63,20.0,2.0,295.0,225.0,272.0,288.0,False,MEDIUM,2.0,True,Mercedes,1,10.0,False,2025,70.908,0 days 00:00:17.734000,0 days 00:00:31.558000,0 days 00:00:21.616000,0 days 01:36:05.336000,0 days 01:36:36.894000,0 days 01:36:58.510000,0 days 01:35:47.584000,,,2025-06-29 13:42:40.377
63,21.0,2.0,293.0,221.0,271.0,291.0,False,MEDIUM,3.0,True,Mercedes,1,10.0,False,2025,71.438,0 days 00:00:17.708000,0 days 00:00:31.846000,0 days 00:00:21.884000,0 days 01:37:16.218000,0 days 01:37:48.064000,0 days 01:38:09.948000,0 days 01:36:58.492000,,,2025-06-29 13:43:51.285
63,22.0,2.0,,223.0,272.0,293.0,False,MEDIUM,4.0,True,Mercedes,1,9.0,False,2025,71.289,0 days 00:00:17.746000,0 days 00:00:31.830000,0 days 00:00:21.713000,0 days 01:38:27.694000,0 days 01:38:59.524000,0 days 01:39:21.237000,0 days 01:38:09.930000,,,2025-06-29 13:45:02.723
63,23.0,2.0,296.0,223.0,273.0,295.0,False,MEDIUM,5.0,True,Mercedes,1,9.0,False,2025,71.53,0 days 00:00:17.754000,0 days 00:00:31.793000,0 days 00:00:21.983000,0 days 01:39:38.991000,0 days 01:40:10.784000,0 days 01:40:32.767000,0 days 01:39:21.219000,,,2025-06-29 13:46:14.012
63,24.0,2.0,305.0,223.0,278.0,303.0,False,MEDIUM,6.0,True,Mercedes,1,9.0,False,2025,71.367,0 days 00:00:17.721000,0 days 00:00:31.787000,0 days 00:00:21.859000,0 days 01:40:50.488000,0 days 01:41:22.275000,0 days 01:41:44.134000,0 days 01:40:32.749000,,,2025-06-29 13:47:25.542
63,25.0,2.0,321.0,221.0,278.0,317.0,False,MEDIUM,7.0,True,Mercedes,1,8.0,False,2025,71.448,0 days 00:00:17.317000,0 days 00:00:32.418000,0 days 00:00:21.713000,0 days 01:42:01.451000,0 days 01:42:33.869000,0 days 01:42:55.582000,0 days 01:41:44.116000,,,2025-06-29 13:48:36.909
63,26.0,2.0,307.0,224.0,273.0,304.0,True,MEDIUM,8.0,True,Mercedes,1,7.0,False,2025,70.478,0 days 00:00:17.271000,0 days 00:00:31.600000,0 days 00:00:21.607000,0 days 01:43:12.853000,0 days 01:43:44.453000,0 days 01:44:06.060000,0 days 01:42:55.564000,,,2025-06-29 13:49:48.357
63,27.0,2.0,296.0,224.0,271.0,293.0,False,MEDIUM,9.0,True,Mercedes,1,7.0,False,2025,71.172,0 days 00:00:17.688000,0 days 00:00:31.694000,0 days 00:00:21.790000,0 days 01:44:23.748000,0 days 01:44:55.442000,0 days 01:45:17.232000,0 days 01:44:06.042000,,,2025-06-29 13:50:58.835
63,28.0,2.0,,226.0,272.0,291.0,False,MEDIUM,10.0,True,Mercedes,1,7.0,False,2025,71.338,0 days 00:00:17.892000,0 days 00:00:31.656000,0 days 00:00:21.790000,0 days 01:45:35.124000,0 days 01:46:06.780000,0 days 01:46:28.570000,0 days 01:45:17.214000,,,2025-06-29 13:52:10.007
63,29.0,2.0,297.0,226.0,273.0,293.0,False,MEDIUM,11.0,True,Mercedes,1,7.0,False,2025,71.239,0 days 00:00:17.876000,0 days 00:00:31.770000,0 days 00:00:21.593000,0 days 01:46:46.446000,0 days 01:47:18.216000,0 days 01:47:39.809000,0 days 01:46:28.552000,,,2025-06-29 13:53:21.345
63,30.0,2.0,300.0,224.0,273.0,297.0,False,MEDIUM,12.0,True,Mercedes,12,7.0,False,2025,71.081,0 days 00:00:17.782000,0 days 00:00:31.648000,0 days 00:00:21.651000,0 days 01:47:57.591000,0 days 01:48:29.239000,0 days 01:48:50.890000,0 days 01:47:39.791000,,,2025-06-29 13:54:32.584
63,31.0,2.0,299.0,226.0,272.0,295.0,False,MEDIUM,13.0,True,Mercedes,1,7.0,False,2025,70.77,0 days 00:00:17.730000,0 days 00:00:31.577000,0 days 00:00:21.463000,0 days 01:49:08.620000,0 days 01:49:40.197000,0 days 01:50:01.660000,0 days 01:48:50.872000,,,2025-06-29 13:55:43.665
63,32.0,2.0,,226.0,273.0,294.0,False,MEDIUM,14.0,True,Mercedes,1,7.0,False,2025,70.769,0 days 00:00:17.780000,0 days 00:00:31.638000,0 days 00:00:21.351000,0 days 01:50:19.440000,0 days 01:50:51.078000,0 days 01:51:12.429000,0 days 01:50:01.642000,,,2025-06-29 13:56:54.435
63,33.0,2.0,300.0,226.0,273.0,296.0,False,MEDIUM,15.0,True,Mercedes,1,5.0,False,2025,70.545,0 days 00:00:17.715000,0 days 00:00:31.543000,0 days 00:00:21.287000,0 days 01:51:30.144000,0 days 01:52:01.687000,0 days 01:52:22.974000,0 days 01:51:12.411000,,,2025-06-29 13:58:05.204
63,34.0,2.0,296.0,228.0,272.0,294.0,False,MEDIUM,16.0,True,Mercedes,1,5.0,False,2025,70.49,0 days 00:00:17.659000,0 days 00:00:31.462000,0 days 00:00:21.369000,0 days 01:52:40.633000,0 days 01:53:12.095000,0 days 01:53:33.464000,0 days 01:52:22.956000,,,2025-06-29 13:59:15.749
63,35.0,2.0,298.0,229.0,272.0,297.0,True,MEDIUM,17.0,True,Mercedes,1,5.0,False,2025,70.237,0 days 00:00:17.623000,0 days 00:00:31.406000,0 days 00:00:21.208000,0 days 01:53:51.087000,0 days 01:54:22.493000,0 days 01:54:43.701000,0 days 01:53:33.446000,,,2025-06-29 14:00:26.239
63,36.0,2.0,,227.0,273.0,298.0,False,MEDIUM,18.0,True,Mercedes,1,5.0,False,2025,70.331,0 days 00:00:17.638000,0 days 00:00:31.419000,0 days 00:00:21.274000,0 days 01:55:01.339000,0 days 01:55:32.758000,0 days 01:55:54.032000,0 days 01:54:43.683000,,,2025-06-29 14:01:36.476
63,37.0,2.0,293.0,228.0,272.0,294.0,False,MEDIUM,19.0,True,Mercedes,1,5.0,False,2025,70.457,0 days 00:00:17.619000,0 days 00:00:31.521000,0 days 00:00:21.317000,0 days 01:56:11.651000,0 days 01:56:43.172000,0 days 01:57:04.489000,0 days 01:55:54.014000,,,2025-06-29 14:02:46.807
63,38.0,2.0,296.0,230.0,272.0,298.0,False,MEDIUM,20.0,True,Mercedes,1,5.0,False,2025,70.427,0 days 00:00:17.577000,0 days 00:00:31.515000,0 days 00:00:21.335000,0 days 01:57:22.066000,0 days 01:57:53.581000,0 days 01:58:14.916000,0 days 01:57:04.471000,,,2025-06-29 14:03:57.264
63,39.0,2.0,,228.0,272.0,297.0,False,MEDIUM,21.0,True,Mercedes,1,5.0,False,2025,70.401,0 days 00:00:17.603000,0 days 00:00:31.548000,0 days 00:00:21.250000,0 days 01:58:32.519000,0 days 01:59:04.067000,0 days 01:59:25.317000,0 days 01:58:14.898000,,,2025-06-29 14:05:07.691
63,40.0,2.0,300.0,226.0,271.0,298.0,False,MEDIUM,22.0,True,Mercedes,1,5.0,False,2025,70.705,0 days 00:00:17.700000,0 days 00:00:31.683000,0 days 00:00:21.322000,0 days 01:59:43.017000,0 days 02:00:14.700000,0 days 02:00:36.022000,0 days 01:59:25.299000,,,2025-06-29 14:06:18.092
63,41.0,2.0,299.0,227.0,272.0,297.0,False,MEDIUM,23.0,True,Mercedes,1,5.0,False,2025,70.732,0 days 00:00:17.749000,0 days 00:00:31.669000,0 days 00:00:21.314000,0 days 02:00:53.771000,0 days 02:01:25.440000,0 days 02:01:46.754000,0 days 02:00:36.004000,,,2025-06-29 14:07:28.797
63,42.0,2.0,296.0,227.0,272.0,296.0,False,MEDIUM,24.0,True,Mercedes,1,5.0,False,2025,70.703,0 days 00:00:17.733000,0 days 00:00:31.705000,0 days 00:00:21.265000,0 days 02:02:04.487000,0 days 02:02:36.192000,0 days 02:02:57.457000,0 days 02:01:46.736000,,,2025-06-29 14:08:39.529
63,43.0,2.0,301.0,228.0,273.0,297.0,False,MEDIUM,25.0,True,Mercedes,1,5.0,False,2025,70.583,0 days 00:00:17.666000,0 days 00:00:31.638000,0 days 00:00:21.279000,0 days 02:03:15.123000,0 days 02:03:46.761000,0 days 02:04:08.040000,0 days 02:02:57.439000,,,2025-06-29 14:09:50.232
63,44.0,2.0,300.0,227.0,273.0,297.0,False,MEDIUM,26.0,True,Mercedes,1,5.0,False,2025,70.752,0 days 00:00:17.747000,0 days 00:00:31.676000,0 days 00:00:21.329000,0 days 02:04:25.787000,0 days 02:04:57.463000,0 days 02:05:18.792000,0 days 02:04:08.022000,,,2025-06-29 14:11:00.815
63,45.0,2.0,299.0,228.0,,295.0,False,MEDIUM,27.0,True,Mercedes,1,5.0,False,2025,74.223,0 days 00:00:17.746000,0 days 00:00:31.605000,0 days 00:00:24.872000,0 days 02:05:36.538000,0 days 02:06:08.143000,0 days 02:06:33.015000,0 days 02:05:18.774000,0 days 02:06:29.755000,,2025-06-29 14:12:11.567
63,46.0,3.0,307.0,235.0,275.0,320.0,False,HARD,1.0,True,Mercedes,1,9.0,False,2025,86.839,0 days 00:00:34.787000,0 days 00:00:30.850000,0 days 00:00:21.202000,0 days 02:07:07.802000,0 days 02:07:38.652000,0 days 02:07:59.854000,0 days 02:06:32.997000,,0 days 02:06:51.596000,2025-06-29 14:13:25.790
63,47.0,3.0,302.0,232.0,274.0,295.0,True,HARD,2.0,True,Mercedes,1,9.0,False,2025,69.372,0 days 00:00:17.413000,0 days 00:00:30.822000,0 days 00:00:21.137000,0 days 02:08:17.267000,0 days 02:08:48.089000,0 days 02:09:09.226000,0 days 02:07:59.836000,,,2025-06-29 14:14:52.629
63,48.0,3.0,299.0,232.0,276.0,292.0,False,HARD,3.0,True,Mercedes,1,9.0,False,2025,69.532,0 days 00:00:17.414000,0 days 00:00:30.938000,0 days 00:00:21.180000,0 days 02:09:26.640000,0 days 02:09:57.578000,0 days 02:10:18.758000,0 days 02:09:09.208000,,,2025-06-29 14:16:02.001
63,49.0,3.0,297.0,231.0,275.0,295.0,False,HARD,4.0,True,Mercedes,1,9.0,False,2025,69.823,0 days 00:00:17.411000,0 days 00:00:31.114000,0 days 00:00:21.298000,0 days 02:10:36.169000,0 days 02:11:07.283000,0 days 02:11:28.581000,0 days 02:10:18.740000,,,2025-06-29 14:17:11.533
63,50.0,3.0,304.0,228.0,275.0,301.0,False,HARD,5.0,True,Mercedes,1,8.0,False,2025,69.962,0 days 00:00:17.424000,0 days 00:00:31.289000,0 days 00:00:21.249000,0 days 02:11:46.005000,0 days 02:12:17.294000,0 days 02:12:38.543000,0 days 02:11:28.563000,,,2025-06-29 14:18:21.356
63,51.0,3.0,302.0,230.0,276.0,302.0,False,HARD,6.0,True,Mercedes,1,7.0,False,2025,69.89,0 days 00:00:17.409000,0 days 00:00:31.337000,0 days 00:00:21.144000,0 days 02:12:55.952000,0 days 02:13:27.289000,0 days 02:13:48.433000,0 days 02:12:38.525000,,,2025-06-29 14:19:31.318
63,52.0,3.0,303.0,228.0,281.0,304.0,False,HARD,7.0,True,Mercedes,1,7.0,False,2025,69.976,0 days 00:00:17.394000,0 days 00:00:31.272000,0 days 00:00:21.310000,0 days 02:14:05.827000,0 days 02:14:37.099000,0 days 02:14:58.409000,0 days 02:13:48.415000,,,2025-06-29 14:20:41.208
63,53.0,3.0,323.0,226.0,283.0,316.0,False,HARD,8.0,True,Mercedes,1,7.0,False,2025,69.901,0 days 00:00:17.150000,0 days 00:00:31.403000,0 days 00:00:21.348000,0 days 02:15:15.559000,0 days 02:15:46.962000,0 days 02:16:08.310000,0 days 02:14:58.391000,,,2025-06-29 14:21:51.184
63,54.0,3.0,327.0,230.0,280.0,311.0,False,HARD,9.0,True,Mercedes,1,6.0,False,2025,69.779,0 days 00:00:17.119000,0 days 00:00:31.446000,0 days 00:00:21.214000,0 days 02:16:25.429000,0 days 02:16:56.875000,0 days 02:17:18.089000,0 days 02:16:08.292000,,,2025-06-29 14:23:01.085
63,55.0,3.0,320.0,228.0,275.0,307.0,False,HARD,10.0,True,Mercedes,1,5.0,False,2025,69.738,0 days 00:00:17.270000,0 days 00:00:31.315000,0 days 00:00:21.153000,0 days 02:17:35.359000,0 days 02:18:06.674000,0 days 02:18:27.827000,0 days 02:17:18.071000,,,2025-06-29 14:24:10.864
63,56.0,3.0,298.0,228.0,274.0,298.0,False,HARD,11.0,True,Mercedes,1,5.0,False,2025,69.931,0 days 00:00:17.542000,0 days 00:00:31.227000,0 days 00:00:21.162000,0 days 02:18:45.369000,0 days 02:19:16.596000,0 days 02:19:37.758000,0 days 02:18:27.809000,,,2025-06-29 14:25:20.602
63,57.0,3.0,296.0,228.0,275.0,298.0,False,HARD,12.0,True,Mercedes,1,5.0,False,2025,69.853,0 days 00:00:17.555000,0 days 00:00:31.251000,0 days 00:00:21.047000,0 days 02:19:55.313000,0 days 02:20:26.564000,0 days 02:20:47.611000,0 days 02:19:37.740000,,,2025-06-29 14:26:30.533
63,58.0,3.0,295.0,230.0,275.0,298.0,False,HARD,13.0,True,Mercedes,1,5.0,False,2025,69.798,0 days 00:00:17.618000,0 days 00:00:31.142000,0 days 00:00:21.038000,0 days 02:21:05.229000,0 days 02:21:36.371000,0 days 02:21:57.409000,0 days 02:20:47.593000,,,2025-06-29 14:27:40.386
63,59.0,3.0,300.0,232.0,277.0,299.0,False,HARD,14.0,True,Mercedes,1,5.0,False,2025,69.725,0 days 00:00:17.516000,0 days 00:00:31.166000,0 days 00:00:21.043000,0 days 02:22:14.925000,0 days 02:22:46.091000,0 days 02:23:07.134000,0 days 02:21:57.391000,,,2025-06-29 14:28:50.184
63,60.0,3.0,297.0,232.0,275.0,298.0,False,HARD,15.0,True,Mercedes,1,5.0,False,2025,69.962,0 days 00:00:17.540000,0 days 00:00:31.371000,0 days 00:00:21.051000,0 days 02:23:24.674000,0 days 02:23:56.045000,0 days 02:24:17.096000,0 days 02:23:07.116000,,,2025-06-29 14:29:59.909
63,61.0,3.0,300.0,230.0,275.0,298.0,False,HARD,16.0,True,Mercedes,1,5.0,False,2025,69.87,0 days 00:00:17.492000,0 days 00:00:31.288000,0 days 00:00:21.090000,0 days 02:24:34.588000,0 days 02:25:05.876000,0 days 02:25:26.966000,0 days 02:24:17.078000,,,2025-06-29 14:31:09.871
63,62.0,3.0,302.0,229.0,275.0,298.0,False,HARD,17.0,True,Mercedes,1,5.0,False,2025,69.917,0 days 00:00:17.602000,0 days 00:00:31.283000,0 days 00:00:21.032000,0 days 02:25:44.568000,0 days 02:26:15.851000,0 days 02:26:36.883000,0 days 02:25:26.948000,,,2025-06-29 14:32:19.741
63,63.0,3.0,301.0,231.0,274.0,298.0,False,HARD,18.0,True,Mercedes,1,5.0,False,2025,70.107,0 days 00:00:17.557000,0 days 00:00:31.313000,0 days 00:00:21.237000,0 days 02:26:54.440000,0 days 02:27:25.753000,0 days 02:27:46.990000,0 days 02:26:36.865000,,,2025-06-29 14:33:29.658
63,64.0,3.0,300.0,229.0,274.0,299.0,False,HARD,19.0,True,Mercedes,1,5.0,False,2025,70.173,0 days 00:00:17.688000,0 days 00:00:31.396000,0 days 00:00:21.089000,0 days 02:28:04.678000,0 days 02:28:36.074000,0 days 02:28:57.163000,0 days 02:27:46.972000,,,2025-06-29 14:34:39.765
63,65.0,3.0,295.0,228.0,273.0,294.0,False,HARD,20.0,True,Mercedes,1,5.0,False,2025,70.231,0 days 00:00:17.578000,0 days 00:00:31.441000,0 days 00:00:21.212000,0 days 02:29:14.741000,0 days 02:29:46.182000,0 days 02:30:07.394000,0 days 02:28:57.145000,,,2025-06-29 14:35:49.938
63,66.0,3.0,,229.0,274.0,291.0,False,HARD,21.0,True,Mercedes,1,5.0,False,2025,70.616,0 days 00:00:17.788000,0 days 00:00:31.586000,0 days 00:00:21.242000,0 days 02:30:25.182000,0 days 02:30:56.768000,0 days 02:31:18.010000,0 days 02:30:07.376000,,,2025-06-29 14:37:00.169
63,67.0,3.0,296.0,230.0,275.0,295.0,False,HARD,22.0,True,Mercedes,1,5.0,False,2025,70.505,0 days 00:00:17.759000,0 days 00:00:31.515000,0 days 00:00:21.231000,0 days 02:31:35.769000,0 days 02:32:07.284000,0 days 02:32:28.515000,0 days 02:31:17.992000,,,2025-06-29 14:38:10.785
63,68.0,3.0,294.0,229.0,275.0,294.0,False,HARD,23.0,True,Mercedes,1,5.0,False,2025,70.363,0 days 00:00:17.604000,0 days 00:00:31.636000,0 days 00:00:21.123000,0 days 02:32:46.119000,0 days 02:33:17.755000,0 days 02:33:38.878000,0 days 02:32:28.497000,,,2025-06-29 14:39:21.290
63,69.0,3.0,302.0,232.0,275.0,302.0,False,HARD,24.0,True,Mercedes,1,5.0,False,2025,69.96,0 days 00:00:17.528000,0 days 00:00:31.264000,0 days 00:00:21.168000,0 days 02:33:56.406000,0 days 02:34:27.670000,0 days 02:34:48.838000,0 days 02:33:38.860000,,,2025-06-29 14:40:31.653
63,70.0,3.0,304.0,231.0,260.0,303.0,False,HARD,25.0,True,Mercedes,1,5.0,False,2025,69.82,0 days 00:00:17.494000,0 days 00:00:30.988000,0 days 00:00:21.338000,0 days 02:35:06.332000,0 days 02:35:37.320000,0 days 02:35:58.658000,0 days 02:34:48.820000,,,2025-06-29 14:41:41.613
30,1.0,1.0,309.0,213.0,196.0,302.0,False,MEDIUM,1.0,False,Racing Bulls,124,12.0,False,2025,104.886,,0 days 00:00:34.157000,0 days 00:00:48.821000,,0 days 01:12:04.663000,0 days 01:12:53.439000,0 days 01:11:08.287000,,,2025-06-29 13:18:01.080
30,2.0,1.0,132.0,190.0,152.0,161.0,True,MEDIUM,2.0,False,Racing Bulls,4,9.0,False,2025,108.551,0 days 00:00:24.568000,0 days 00:00:49.046000,0 days 00:00:34.937000,0 days 01:13:18.007000,0 days 01:14:07.053000,0 days 01:14:41.990000,0 days 01:12:53.437000,,,2025-06-29 13:19:46.230
30,3.0,1.0,154.0,153.0,273.0,172.0,True,MEDIUM,3.0,False,Racing Bulls,41,9.0,False,2025,106.296,0 days 00:00:25.758000,0 days 00:00:49.506000,0 days 00:00:31.032000,0 days 01:15:07.748000,0 days 01:15:57.254000,0 days 01:16:28.286000,0 days 01:14:41.988000,,,2025-06-29 13:21:34.781
30,4.0,1.0,304.0,223.0,273.0,286.0,True,MEDIUM,4.0,False,Racing Bulls,1,9.0,False,2025,72.35,0 days 00:00:17.794000,0 days 00:00:32.487000,0 days 00:00:22.069000,0 days 01:16:46.080000,0 days 01:17:18.567000,0 days 01:17:40.636000,0 days 01:16:28.284000,,,2025-06-29 13:23:21.077
30,5.0,1.0,316.0,223.0,279.0,297.0,True,MEDIUM,5.0,False,Racing Bulls,1,9.0,False,2025,71.439,0 days 00:00:17.523000,0 days 00:00:31.907000,0 days 00:00:22.009000,0 days 01:17:58.159000,0 days 01:18:30.066000,0 days 01:18:52.075000,0 days 01:17:40.634000,,,2025-06-29 13:24:33.427
30,6.0,1.0,313.0,220.0,279.0,301.0,True,MEDIUM,6.0,False,Racing Bulls,1,9.0,False,2025,71.106,0 days 00:00:17.229000,0 days 00:00:31.886000,0 days 00:00:21.991000,0 days 01:19:09.304000,0 days 01:19:41.190000,0 days 01:20:03.181000,0 days 01:18:52.073000,,,2025-06-29 13:25:44.866
30,7.0,1.0,309.0,222.0,277.0,306.0,True,MEDIUM,7.0,False,Racing Bulls,1,9.0,False,2025,71.013,0 days 00:00:17.285000,0 days 00:00:31.586000,0 days 00:00:22.142000,0 days 01:20:20.466000,0 days 01:20:52.052000,0 days 01:21:14.194000,0 days 01:20:03.179000,,,2025-06-29 13:26:55.972
30,8.0,1.0,307.0,223.0,278.0,293.0,True,MEDIUM,8.0,False,Racing Bulls,1,9.0,False,2025,70.941,0 days 00:00:17.429000,0 days 00:00:31.635000,0 days 00:00:21.877000,0 days 01:21:31.623000,0 days 01:22:03.258000,0 days 01:22:25.135000,0 days 01:21:14.192000,,,2025-06-29 13:28:06.985
30,9.0,1.0,311.0,222.0,278.0,304.0,False,MEDIUM,9.0,False,Racing Bulls,1,9.0,False,2025,71.051,0 days 00:00:17.383000,0 days 00:00:31.767000,0 days 00:00:21.901000,0 days 01:22:42.518000,0 days 01:23:14.285000,0 days 01:23:36.186000,0 days 01:22:25.133000,,,2025-06-29 13:29:17.926
30,10.0,1.0,309.0,222.0,277.0,304.0,False,MEDIUM,10.0,False,Racing Bulls,1,9.0,False,2025,71.434,0 days 00:00:17.413000,0 days 00:00:31.985000,0 days 00:00:22.036000,0 days 01:23:53.599000,0 days 01:24:25.584000,0 days 01:24:47.620000,0 days 01:23:36.184000,,,2025-06-29 13:30:28.977
30,11.0,1.0,310.0,221.0,277.0,306.0,False,MEDIUM,11.0,False,Racing Bulls,1,9.0,False,2025,71.603,0 days 00:00:17.354000,0 days 00:00:32.169000,0 days 00:00:22.080000,0 days 01:25:04.974000,0 days 01:25:37.143000,0 days 01:25:59.223000,0 days 01:24:47.618000,,,2025-06-29 13:31:40.411
30,12.0,1.0,312.0,222.0,277.0,309.0,False,MEDIUM,12.0,False,Racing Bulls,1,8.0,False,2025,72.178,0 days 00:00:17.555000,0 days 00:00:32.209000,0 days 00:00:22.414000,0 days 01:26:16.778000,0 days 01:26:48.987000,0 days 01:27:11.401000,0 days 01:25:59.221000,,,2025-06-29 13:32:52.014
30,13.0,1.0,301.0,222.0,272.0,290.0,False,MEDIUM,13.0,False,Racing Bulls,1,8.0,False,2025,71.36,0 days 00:00:17.682000,0 days 00:00:31.960000,0 days 00:00:21.718000,0 days 01:27:29.083000,0 days 01:28:01.043000,0 days 01:28:22.761000,0 days 01:27:11.399000,,,2025-06-29 13:34:04.192
30,14.0,1.0,292.0,222.0,271.0,289.0,False,MEDIUM,14.0,False,Racing Bulls,1,7.0,False,2025,71.525,0 days 00:00:17.939000,0 days 00:00:31.867000,0 days 00:00:21.719000,0 days 01:28:40.700000,0 days 01:29:12.567000,0 days 01:29:34.286000,0 days 01:28:22.759000,,,2025-06-29 13:35:15.552
30,15.0,1.0,,225.0,270.0,289.0,False,MEDIUM,15.0,False,Racing Bulls,1,7.0,False,2025,71.551,0 days 00:00:17.916000,0 days 00:00:31.869000,0 days 00:00:21.766000,0 days 01:29:52.202000,0 days 01:30:24.071000,0 days 01:30:45.837000,0 days 01:29:34.284000,,,2025-06-29 13:36:27.077
30,16.0,1.0,294.0,223.0,270.0,290.0,False,MEDIUM,16.0,False,Racing Bulls,1,7.0,False,2025,71.619,0 days 00:00:17.867000,0 days 00:00:31.922000,0 days 00:00:21.830000,0 days 01:31:03.704000,0 days 01:31:35.626000,0 days 01:31:57.456000,0 days 01:30:45.835000,,,2025-06-29 13:37:38.628
30,17.0,1.0,292.0,222.0,271.0,288.0,False,MEDIUM,17.0,False,Racing Bulls,1,7.0,False,2025,71.736,0 days 00:00:17.989000,0 days 00:00:32.026000,0 days 00:00:21.721000,0 days 01:32:15.445000,0 days 01:32:47.471000,0 days 01:33:09.192000,0 days 01:31:57.454000,,,2025-06-29 13:38:50.247
30,18.0,1.0,294.0,221.0,272.0,289.0,False,MEDIUM,18.0,False,Racing Bulls,1,7.0,False,2025,71.577,0 days 00:00:17.987000,0 days 00:00:31.919000,0 days 00:00:21.671000,0 days 01:33:27.179000,0 days 01:33:59.098000,0 days 01:34:20.769000,0 days 01:33:09.190000,,,2025-06-29 13:40:01.983
30,19.0,1.0,293.0,223.0,271.0,289.0,False,MEDIUM,19.0,False,Racing Bulls,1,6.0,False,2025,71.524,0 days 00:00:17.915000,0 days 00:00:31.887000,0 days 00:00:21.722000,0 days 01:34:38.684000,0 days 01:35:10.571000,0 days 01:35:32.293000,0 days 01:34:20.767000,,,2025-06-29 13:41:13.560
30,20.0,1.0,292.0,223.0,271.0,290.0,False,MEDIUM,20.0,False,Racing Bulls,1,6.0,False,2025,71.748,0 days 00:00:17.939000,0 days 00:00:32.020000,0 days 00:00:21.789000,0 days 01:35:50.232000,0 days 01:36:22.252000,0 days 01:36:44.041000,0 days 01:35:32.291000,,,2025-06-29 13:42:25.084
30,21.0,1.0,294.0,220.0,277.0,290.0,False,MEDIUM,21.0,False,Racing Bulls,1,5.0,False,2025,71.876,0 days 00:00:17.985000,0 days 00:00:32.080000,0 days 00:00:21.811000,0 days 01:37:02.026000,0 days 01:37:34.106000,0 days 01:37:55.917000,0 days 01:36:44.039000,,,2025-06-29 13:43:36.832
30,22.0,1.0,290.0,224.0,270.0,288.0,False,MEDIUM,22.0,False,Racing Bulls,1,5.0,False,2025,71.413,0 days 00:00:17.789000,0 days 00:00:31.927000,0 days 00:00:21.697000,0 days 01:38:13.706000,0 days 01:38:45.633000,0 days 01:39:07.330000,0 days 01:37:55.915000,,,2025-06-29 13:44:48.708
30,23.0,1.0,291.0,222.0,270.0,289.0,False,MEDIUM,23.0,False,Racing Bulls,1,5.0,False,2025,71.457,0 days 00:00:17.921000,0 days 00:00:31.748000,0 days 00:00:21.788000,0 days 01:39:25.251000,0 days 01:39:56.999000,0 days 01:40:18.787000,0 days 01:39:07.328000,,,2025-06-29 13:46:00.121
30,24.0,1.0,293.0,224.0,270.0,289.0,False,MEDIUM,24.0,False,Racing Bulls,1,5.0,False,2025,71.628,0 days 00:00:18.056000,0 days 00:00:31.863000,0 days 00:00:21.709000,0 days 01:40:36.843000,0 days 01:41:08.706000,0 days 01:41:30.415000,0 days 01:40:18.785000,,,2025-06-29 13:47:11.578
30,25.0,1.0,290.0,223.0,269.0,289.0,False,MEDIUM,25.0,False,Racing Bulls,1,5.0,False,2025,71.622,0 days 00:00:17.986000,0 days 00:00:31.910000,0 days 00:00:21.726000,0 days 01:41:48.401000,0 days 01:42:20.311000,0 days 01:42:42.037000,0 days 01:41:30.413000,,,2025-06-29 13:48:23.206
30,26.0,1.0,292.0,224.0,271.0,292.0,False,MEDIUM,26.0,False,Racing Bulls,1,4.0,False,2025,71.517,0 days 00:00:18.005000,0 days 00:00:31.730000,0 days 00:00:21.782000,0 days 01:43:00.042000,0 days 01:43:31.772000,0 days 01:43:53.554000,0 days 01:42:42.035000,,,2025-06-29 13:49:34.828
30,27.0,1.0,,223.0,269.0,289.0,False,MEDIUM,27.0,False,Racing Bulls,1,3.0,False,2025,71.628,0 days 00:00:17.886000,0 days 00:00:31.837000,0 days 00:00:21.905000,0 days 01:44:11.440000,0 days 01:44:43.277000,0 days 01:45:05.182000,0 days 01:43:53.552000,,,2025-06-29 13:50:46.345
